,Unnamed: 0.1,Unnamed: 0,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud,state_enc
3929,281073,281073,2019-05-19 02:02:18,675990301623,fraud_Strosin-Cruickshank,grocery_pos,317.53,Amanda,Spencer,F,6682 Green Forks,Ogdensburg,NJ,7439,41.0767,-74.5982,2456,Senior tax professional/tax inspector,1994-03-13,2f4205c13e72540313e18d008b5cb334,1337392938,41.147211,-74.087962,1,31
3930,965072,965072,2020-01-24 23:39:02,560881134780,fraud_Miller-Harris,misc_net,829.89,Audrey,Martinez,F,343 Joshua Views,Liberty Mills,IN,46946,41.0356,-85.7358,136,Soil scientist,1953-03-19,3ae1c59bb5de3a52da3c1ab7f80b36a6,1359070742,41.154571,-84.761293,1,15
3931,286958,286958,2019-05-20 22:59:31,4844243189971,"fraud_Tillman, Fritsch and Schmitt",misc_net,761.93,David,Santiago,M,056 Anthony Creek Suite 406,Downey,CA,90240,33.9581,-118.1174,111772,Fine artist,1963-03-13,d1e8b1451b6b9b8b54ad1d1be415f29b,1337554771,32.990923,-118.706493,1,4
3932,34239,34239,2019-01-21 07:36:05,3518669219150142,"fraud_Tillman, Dickinson and Labadie",gas_transport,10.34,Dorothy,Thomas,F,537 Rice Square Suite 040,Milford,OH,45150,39.1657,-84.233,31394,Hospital doctor,1996-11-12,f98c71356203b8d04f19ba6108153a9e,1327131365,38.612078,-85.004216,1,35
3933,231676,231676,2019-04-27 08:36:02,30328384440870,fraud_Zemlak Group,misc_net,7.86,Helen,Campbell,F,182 Sergio Summit Apt. 129,Browning,MO,64630,40.029,-93.1607,602,Cytogeneticist,1954-07-14,fe08d4f2cf9d0f59c110769a31cb4a7d,1335515762,40.186889,-92.821767,0,24
3934,813567,813567,2019-12-07 17:55:10,676298633337,"fraud_Dare, Casper and Bartoletti",kids_pets,23.75,Jessica,Werner,F,4529 Cannon Alley,Center Point,WV,26339,39.4125,-80.6352,255,Chief Executive Officer,1971-12-10,fc4d766dc2f9b5bea55db474bfdd6c26,1354902910,39.138231,-80.883882,1,49
3935,555318,555318,2019-08-25 09:25:56,4797297220948468262,fraud_Doyle Ltd,grocery_pos,103.02,Erica,Briggs,F,3310 Davidson Spurs Apt. 107,Oolitic,IN,47451,38.8938,-86.5246,1228,Counsellor,1991-03-13,268fea2da055245b495021879ee095de,1345886756,38.717521,-85.675001,0,15
3936,427566,427566,2019-07-11 00:23:03,180069253480336,"fraud_Raynor, Feest and Miller",gas_transport,7.56,William,Hunter,M,5036 Victoria Ports Suite 249,Emporium,PA,15834,41.5177,-78.2536,4533,Public affairs consultant,1969-11-01,1da28780a73cc14f9c5cdfb51061a90f,1341966183,41.604499,-78.003619,1,38
3937,871583,871583,2019-12-20 16:40:33,372509258176510,fraud_Grimes LLC,entertainment,33.81,Kristen,Hanson,F,26544 Andrea Glen,Goodrich,MI,48438,42.9147,-83.4845,6951,Learning disability nurse,1985-06-18,2461dc27380f6956b8fd2edc51f25d19,1356021633,43.051182,-83.859354,0,22
3938,474657,474657,2019-07-27 23:45:52,30230540139182,fraud_Hackett-Lueilwitz,grocery_pos,306.7,Hayden,Sanders,M,8465 Reed Green Suite 559,Montandon,PA,17850,40.9661,-76.8575,645,Orthoptist,1974-05-18,f070c1830e4446f346856eb58cb40abb,1343432752,40.573384,-76.619545,1,38
3939,64200,64200,2019-02-07 17:17:57,3544606805704278,fraud_Boyer PLC,shopping_net,901.63,Carolyn,Thomas,F,755 Solis Isle Suite 075,New Memphis,IL,62266,38.4857,-89.6816,254,Magazine journalist,1952-05-07,6f9d3e2cf48dbefdd1cc51b1fc92bc67,1328635077,37.82326,-90.407825,1,14
3940,609714,609714,2019-09-16 00:10:21,676281772837,fraud_Kilback and Sons,entertainment,11.23,Alicia,Bishop,F,222 Freeman Islands,Whigham,GA,39897,30.8836,-84.3246,3430,"Editor, commissioning",1950-03-25,3e54b3d3c265f41a1bfe7c93902ed72c,1347754221,29.93561,-85.157293,0,10
3941,933184,933184,2020-01-05 22:20:46,3523843138706408,fraud_Gibson-Deckow,entertainment,437.52,Grace,Williams,F,28812 Charles Mill Apt. 628,Plantersville,AL,36758,32.6176,-86.9475,1412,Drilling engineer,1970-11-20,3e665eeb687b55fe7798a608a01017be,1357424446,33.384467,-87.2592,1,1
3942,276383,276383,2019-05-16 23:59:57,340103199302564,fraud_Ankunding LLC,shopping_net,945.82,Sophia,Dickson,F,9047 Rodriguez Turnpike,Gibsonville,NC,27249,36.1183,-79.5685,12486,Arboriculturist,1934-02-09,5a85bee907fdb887d431328aa53ab75a,1337212797,35.129876,-80.072758,1,27
3943,748048,748048,2019-11-16 13:29:50,5540636818935089,fraud_Powlowski-Weimann,food_dining,2.08,Kenneth,Foster,M,329 Michael Extension,Lawrence,MA,1843,42.6911,-71.1605,76383,Geoscientist,1985-04-04,eda6746bc70b214f500192a74cc3d1e1,1353072590,43.281444,-71.662239,0,19
3944,79299,79299,2019-02-16 21:07:20,4874017206859125,fraud_Abernathy and Sons,food_dining,105.14,Lauren,Williams,F,065 Jones Stravenue,Lake Oswego,OR,97034,45.4093,-122.6847,42817,Planning and development surveyor,1982-05-28,1d0ff5814e180feea3be2d5e2e30e08d,1329426440,46.340687,-123.047124,0,37
3945,790476,790476,2019-12-02 01:53:50,30364087349027,fraud_Spinka-Welch,grocery_net,9.99,Samuel,Sandoval,M,0005 Morrison Land,Mounds,OK,74047,35.8896,-96.0887,7163,Fitness centre manager,1982-02-05,8bbe049019f5e3404c25791a31ee468a,1354413230,36.785658,-96.025005,1,36
3946,382659,382659,2019-06-24 15:37:12,38530489946071,fraud_Parker-Kunde,personal_care,13.85,Laura,Johns,F,95835 Garcia Rue,Arcadia,SC,29320,34.9572,-81.9916,530,Animal technologist,1989-05-14,44aa372188c2070cd7295cd0a66ca2f1,1340552232,35.64161,-81.377781,0,40
3947,200102,200102,2019-04-13 09:40:51,4423489490781412,fraud_Koelpin and Sons,misc_net,7.62,Christopher,Ortega,M,5045 Emily Wall,Princeton,IA,52768,41.6858,-90.3706,1426,Agricultural consultant,1957-03-06,dc3f5a23736e2553e3801d89ae57b6f2,1334310051,41.296474,-89.63063,0,12
3948,548499,548499,2019-08-23 01:56:26,213154573301411,"fraud_Reichert, Huels and Hoppe",shopping_net,102.93,Christopher,Sheppard,M,39218 Baker Shoals,Bristow,IN,47515,38.1981,-86.6821,965,Horticultural therapist,1982-02-10,33c008fe5d208630e0d51b158a42e33f,1345686986,38.535191,-87.20614,0,15
3949,376348,376348,2019-06-22 23:07:48,571365235126,fraud_Ratke and Sons,health_fitness,20.52,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,cc0d00ce752b90405fe40a01b1d7e3f4,1340406468,45.183098,-86.925269,1,22
3950,564805,564805,2019-08-28 14:54:04,3529597810116815,fraud_Christiansen-Gusikowski,misc_pos,6.07,Pamela,Curtis,F,8969 Fuentes Station Apt. 291,Mill Creek,PA,17060,40.4679,-77.8967,1334,Archaeologist,1986-12-17,e303943fd013ed96a43145a97fe7e039,1346165644,40.832508,-77.670995,0,38
3951,235448,235448,2019-04-28 16:18:43,3542162746848552,"fraud_Nicolas, Hills and McGlynn",entertainment,13.96,Bradley,Anderson,M,3896 Gilmore Mill,Emmons,MN,56029,43.5089,-93.4824,744,Communications engineer,1968-01-28,060a249985868697ceda27d6f7f32704,1335629923,43.753082,-94.02694,0,23
3952,979290,979290,2020-02-02 01:43:32,6534628260579800,fraud_Kutch and Sons,grocery_pos,282.42,Christine,Harris,F,29606 Martinez Views Suite 653,Hinesburg,VT,5461,44.3346,-73.098,4542,Claims inspector/assessor,1998-03-19,00b4018dcaae0bc93b6554646c0973b3,1359769412,44.295144,-73.593208,1,46
3953,962239,962239,2020-01-22 23:39:43,3542826960473004,fraud_Sporer-Keebler,personal_care,20.4,Eric,Dunn,M,5560 Arnold Port Suite 880,Marshall,WI,53559,43.1636,-89.0753,6063,Risk analyst,1960-02-21,9116b7d7f29921421dc0a2457126fe77,1358897983,43.727384,-89.223125,1,48
3954,537396,537396,2019-08-18 19:02:57,4599735407877245080,fraud_Gottlieb Group,kids_pets,45.43,Mary,Myers,F,39787 Pamela Fall Suite 639,Tiptonville,TN,38079,36.3846,-89.4649,5577,Geochemist,1964-12-30,ecfe0a511b19bd5f527b1dd4579e3c0a,1345316577,35.615725,-90.178293,0,42
3955,253767,253767,2019-05-06 12:35:13,3551217896304745,fraud_Beer-Jast,kids_pets,29.94,Sara,Harris,F,597 Jenny Ford Apt. 543,Tupper Lake,NY,12986,44.232,-74.4905,6120,Chartered loss adjuster,1976-10-09,7ee6d620866cd27c6af9280bd1668050,1336307713,43.629064,-74.440248,0,34
3956,949844,949844,2020-01-15 18:33:37,4873783502705038,"fraud_Torp, Muller and Borer",health_fitness,126.07,Elizabeth,Maxwell,F,194 Goodman Fall Apt. 569,Burlington,WA,98233,48.4786,-122.3345,14871,Public house manager,1974-03-10,31cf1f6bd2ebb083bbf73eafb2d9b956,1358274817,47.860365,-122.010709,0,47
3957,654070,654070,2019-10-05 22:23:58,4260128500325,fraud_Flatley-Durgan,misc_net,800.94,Whitney,Gallagher,F,0374 Courtney Islands Apt. 400,Deane,KY,41812,37.2409,-82.7696,230,"Conservation officer, historic buildings",1997-08-04,417bad21552b8bedea6383f08fe40b08,1349475838,37.311262,-82.066926,1,17
3958,588598,588598,2019-09-07 05:37:26,4260059589824237,fraud_Cummerata-Jones,gas_transport,9.18,Aaron,Rogers,M,969 Huerta Path Apt. 270,Valentine,NE,69201,42.8062,-100.6215,4005,Network engineer,1945-03-15,9110a50b5f9046e560b31e37937319ea,1346996246,42.795521,-100.37868,1,29
3959,783297,783297,2019-11-30 22:11:23,180038493344495,"fraud_Reichert, Huels and Hoppe",shopping_net,901.8,Savannah,Clark,F,0947 Kelly Courts,Seattle,WA,98105,47.6633,-122.3022,837792,"Development worker, international aid",1957-04-20,f4122ec3f254d6261ba3311a85db0e4f,1354313483,47.387087,-121.520573,1,47
3960,171945,171945,2019-03-31 15:37:51,6597888193422452,fraud_Gleason-Macejkovic,shopping_net,1108.62,Bill,Lane,M,4725 Hurst Curve Apt. 634,Holliday,TX,76366,33.6751,-98.6576,2317,Chief Technology Officer,1964-08-23,2dbf1682fde4f2b2cf2b93b9ef2f09db,1333208271,32.901461,-98.770651,1,43
3961,757487,757487,2019-11-20 03:35:37,3585740823295298,fraud_Kutch LLC,gas_transport,8.07,James,Greene,M,082 Hernandez Bypass Apt. 886,Quanah,TX,79252,34.2956,-99.7494,3202,"Librarian, public",1998-03-18,8b26aa1a9646a7a9363022a0de237343,1353382537,33.468434,-99.850265,1,43
3962,6110,6110,2019-01-04 22:14:07,4922710831011201,fraud_Schmidt and Sons,shopping_net,898.81,Heather,Chase,F,6888 Hicks Stream Suite 954,Manor,PA,15665,40.3359,-79.6607,1472,Public affairs consultant,1941-03-07,d54162245d726a6d45cb6f4b8dc44501,1325715247,41.126312,-80.513488,1,38
3963,58322,58322,2019-02-04 10:44:46,4471568287204,fraud_O'Keefe-Hudson,grocery_pos,113.53,Dakota,Maldonado,M,369 Cochran Radial,Pelham,NC,27311,36.4899,-79.4736,3402,Insurance underwriter,1927-10-24,d9dcf998340e153feccda8734696584f,1328352286,36.123387,-79.578323,0,27
3964,924759,924759,2019-12-31 23:29:01,6538441737335434,"fraud_Yost, Schamberger and Windler",kids_pets,43.99,Gina,Grimes,F,444 Robert Mews,Clarks Mills,PA,16114,41.3851,-80.1752,606,Energy manager,1997-09-22,337eb0b49dd4eb81cd28026c5e15218b,1356996541,41.106974,-79.857924,0,38
3965,12297,12297,2019-01-08 02:33:34,342035762534413,fraud_Doyle Ltd,grocery_pos,327.26,Jennifer,Carrillo,F,334 Adam Mountains Apt. 868,Manquin,VA,23106,37.7184,-77.186,976,"Engineer, automotive",1999-06-19,25c9ac5a9f7c80086c9f5352ef9a10c3,1325990014,36.985656,-76.563765,1,45
3966,242997,242997,2019-05-01 23:08:11,2305336922781618,fraud_Fisher-Schowalter,shopping_net,1193.21,Jeffrey,Rice,M,21447 Powell Circle,Moulton,IA,52572,40.6866,-92.6833,1132,Probation officer,1961-02-14,53c17091a9cfee72f2eb4fd9cfd5930c,1335913691,40.773373,-91.798182,1,12
3967,538782,538782,2019-08-19 03:17:58,38052002992326,fraud_Kilback LLC,grocery_pos,58.18,Anna,Logan,F,3522 Park Wells Suite 528,Cleveland,TX,77327,30.33,-95.0202,34153,Building surveyor,1995-09-11,e5565da41ac866e317a8f62963fd2302,1345346278,31.124347,-95.794478,0,43
3968,683294,683294,2019-10-18 23:14:54,675909898057,fraud_Mante Group,misc_net,864.75,Christopher,Henry,M,1198 Robert Stravenue Apt. 479,Armonk,NY,10504,41.136,-73.7009,7987,Television/film/video producer,1964-03-16,b8bfb230e10bdc2a0060ccaf5efe303c,1350602094,41.600473,-74.489362,1,34
3969,193782,193782,2019-04-09 23:33:29,36721445180895,fraud_Gaylord-Powlowski,home,390.85,Cesar,Smith,M,901 Ariel Points,Jefferson,NY,12093,42.4999,-74.6117,1666,Diagnostic radiographer,1968-07-01,81ef48100978759edde393c40d8a384e,1334014409,43.256431,-73.723725,1,34
3970,914738,914738,2019-12-29 20:31:47,630451534402,fraud_Hilpert-Conroy,kids_pets,111.2,Rachel,Daniels,F,561 Little Plain Apt. 738,Wetmore,MI,49895,46.3535,-86.6345,765,Immunologist,1972-06-12,955dfa2e8c6d9ae480550639b6f15b66,1356813107,46.741671,-85.923476,0,22
3971,616858,616858,2019-09-19 13:02:55,6550399784335736,fraud_Mohr Inc,shopping_pos,7.73,Harry,Mckee,M,95351 Sullivan Viaduct Apt. 239,Port Charlotte,FL,33981,26.9379,-82.2388,79008,Quantity surveyor,1984-08-31,baa0a348a70b233ace14bda3edd25759,1348059775,27.714608,-81.500787,0,9
3972,12181,12181,2019-01-08 01:01:10,4956828990005111019,"fraud_Schumm, Bauch and Ondricka",grocery_pos,78.22,Kenneth,Robinson,M,269 Sanchez Rapids,Elizabeth,NJ,7208,40.6747,-74.2239,124967,Operational researcher,1980-12-21,e1ccf3ded1e078d8c34fc9088f23aed3,1325984470,41.385226,-74.760406,0,31
3973,991952,991952,2020-02-09 12:35:35,4769426683924058915,fraud_Bode-Rempel,kids_pets,59.64,Andrea,Cruz,F,26572 Hodge Villages Suite 512,Mifflin,PA,17058,40.5553,-77.4001,1909,Mining engineer,1954-08-22,79d43d8bfbed12d09c5af3af880d2319,1360413335,40.240905,-78.061614,0,38
3974,602799,602799,2019-09-13 14:29:46,6597888193422452,"fraud_Mueller, Gerhold and Mueller",health_fitness,6.5,Bill,Lane,M,4725 Hurst Curve Apt. 634,Holliday,TX,76366,33.6751,-98.6576,2317,Chief Technology Officer,1964-08-23,17fd0c0733e8098c69f0d6b990b799ae,1347546586,33.954777,-99.367145,0,43
3975,228949,228949,2019-04-25 23:28:39,3556613125071656,fraud_Ankunding LLC,shopping_net,999.18,Jose,Vasquez,M,572 Davis Mountains,Lake Jackson,TX,77566,29.0393,-95.4401,28739,Futures trader,1999-12-27,e1602b25e1ce43c9449e189b41c3e7e5,1335396519,28.410989,-95.113195,1,43
3976,970462,970462,2020-01-27 11:44:42,501828204849,fraud_Prohaska-Murray,gas_transport,49.43,Sandra,Davies,F,31954 Eugene Lane Suite 572,Dexter,KS,67038,37.1641,-96.6917,602,"Buyer, industrial",1958-10-26,02ed68161150d0c7abbd9906fb755f5c,1359287082,36.347018,-96.981242,0,16
3977,164292,164292,2019-03-28 09:18:04,3512365128314616,fraud_Deckow-O'Conner,grocery_pos,65.22,Francisco,Kemp,M,9554 Flores Drive,Arnold,MO,63010,38.4305,-90.387,35439,Land/geomatics surveyor,1985-03-31,148bde181be765af593ce129aecf01dd,1332926284,38.913251,-90.869399,0,24
3978,627674,627674,2019-09-23 16:48:49,4169388510116,fraud_Erdman-Ebert,personal_care,63.76,Marcia,Molina,F,6744 Jimmy Extensions,Port Gibson,NY,14537,43.033,-77.1575,207,Database administrator,1962-09-27,b95c89bec5d0df5b8629438133a51ae9,1348418929,43.764962,-77.843769,0,34
3979,364420,364420,2019-06-17 22:36:58,4682744518117239,"fraud_Bradtke, Torp and Bahringer",personal_care,48.28,Gregory,Webster,M,66035 Benjamin Villages,Syracuse,MO,65354,38.6547,-92.8929,628,"Radiographer, diagnostic",1961-12-18,b99f8686cf4ac9b948129f09d8976361,1339972618,38.998945,-92.806554,1,24
3980,927267,927267,2020-01-02 20:55:54,4306630852918,fraud_Schoen Ltd,kids_pets,80.5,Maureen,Garza,F,169 Edward Inlet,Saint Louis,MO,63131,38.6171,-90.4504,927396,Occupational hygienist,1960-03-12,f619aaf98d4e30a30e9600cbc1a3563c,1357160154,39.608829,-91.432524,0,24
3981,14433,14433,2019-01-09 00:22:36,4806443445305,"fraud_Jones, Sawayn and Romaguera",misc_net,623.43,Eric,Patel,M,69459 Rachel Prairie Apt. 850,Ironton,OH,45638,38.5294,-82.6654,21635,Geochemist,2001-07-10,48ccc906742f28407fe83ed91cea5448,1326068556,39.18755,-82.342372,1,35
3982,799156,799156,2019-12-03 23:39:44,3506042666828517,fraud_Block-Parisian,misc_net,908.57,Christine,Burns,F,343 Hannah Parkway,Comfort,WV,25049,38.1372,-81.5962,630,Fine artist,1959-07-30,d8625794002beaa672b6c78d7ae199e7,1354577984,37.469277,-82.539391,1,49
3983,285635,285635,2019-05-20 14:46:14,4512828414983801773,fraud_Kling-Ernser,entertainment,95.55,Monica,Cohen,F,864 Reynolds Plains,Uledi,PA,15484,39.8936,-79.7856,328,Tree surgeon,1983-07-25,3aca4b627376b46f0790a3c0033de2cf,1337525174,39.333093,-79.168286,0,38
3984,214795,214795,2019-04-19 22:58:52,6011104316292105,"fraud_Yost, Block and Koepp",misc_pos,87.37,Valerie,Davis,F,3861 Anderson Ramp Apt. 536,Drakes Branch,VA,23937,36.9688,-78.5615,1970,Energy engineer,1985-09-02,d8ab1414c43aec0d35eb3ecd49399e36,1334876332,36.946412,-78.097338,0,45
3985,726183,726183,2019-11-06 07:43:23,2713913904780408,"fraud_Haley, Jewess and Bechtelar",shopping_pos,224.64,Jacqueline,Howard,F,4511 Choi Lock,Delhi,LA,71232,32.3929,-91.4714,6581,Multimedia programmer,1964-02-13,ce801b5b65dfb2f015cf37c60f2e8f14,1352187803,33.224078,-91.518556,0,18
3986,423336,423336,2019-07-08 22:40:48,4451438912406400,fraud_Kihn Inc,shopping_pos,1082.66,Cheryl,Morgan,F,7535 Amanda Manors Suite 293,Norman,AR,71960,34.4596,-93.6743,1383,Manufacturing engineer,1999-09-11,5403b383d60897073eba94de1e4d1f0d,1341787248,34.183899,-94.405104,1,2
3987,4654,4654,2019-01-03 22:21:15,4613314721966,fraud_Fisher Inc,shopping_net,942.62,Jason,Murphy,M,542 Steve Curve Suite 011,Collettsville,NC,28611,35.9946,-81.7266,885,Soil scientist,1988-09-15,41b9e040c87e3ec6928ea9f86c571774,1325629275,35.76589,-81.951839,1,27
3988,654273,654273,2019-10-05 23:38:48,6523180720198790,fraud_Zemlak Group,misc_net,790.69,Alan,Taylor,M,560 Molina Path,Oakdale,NY,11769,40.7382,-73.1297,9506,"Biochemist, clinical",1953-04-13,575d5f34605241c670c292dbceede91c,1349480328,41.387953,-72.758484,1,34
3989,12543,12543,2019-01-08 05:48:45,4239552724014407,fraud_Powlowski-Weimann,food_dining,161.89,Carl,Hernandez,M,9134 Darryl Flat Suite 916,Paulding,OH,45879,41.141,-84.5722,6284,Secondary school teacher,1936-03-27,5fdf5edf0a359611c861ea6724d2254b,1326001725,40.631731,-85.21452,0,35
3990,671519,671519,2019-10-13 12:44:05,6011542681743618,fraud_Breitenberg-Hermiston,kids_pets,22.72,Emily,Hall,F,8851 Reese Neck,Basye,VA,22810,38.8089,-78.7776,863,"Engineer, mining",1972-08-09,2a507c3bde404f5011c66e281081d57f,1350132245,38.779359,-78.046251,1,45
3991,392746,392746,2019-06-29 00:53:54,4822367783500458,fraud_Koepp-Witting,grocery_pos,296.82,Christopher,Farrell,M,97070 Anderson Land,Haines City,FL,33844,28.0758,-81.5929,33804,Exercise physiologist,1991-01-01,39fea74cb283eecc618b703d54a67679,1340931234,28.159204,-80.790111,1,9
3992,734154,734154,2019-11-10 02:45:57,6011581063717667,fraud_Haley Group,misc_pos,2.25,Jerry,Perkins,M,3867 Susan Corners Apt. 883,Brashear,MO,63533,40.1959,-92.4333,805,Private music teacher,1970-06-27,d195da67ed8211abbf20e3da0d5f469f,1352515557,39.289283,-92.885543,0,24
3993,515874,515874,2019-08-11 10:37:25,36485887555770,"fraud_Bernier, Streich and Jewess",grocery_net,6.99,Michael,Gross,M,230 Ryan Tunnel Apt. 025,Fulton,OH,43321,40.4971,-82.8342,267,Facilities manager,2005-01-29,0bad6f8533f7373f1735042bf93b1b4f,1344681445,39.847031,-82.573853,0,35
3994,259271,259271,2019-05-09 08:30:05,6011948324228984,fraud_Jast Ltd,shopping_net,43.67,Mckenzie,Brooks,F,3872 Matthew Skyway,Paris,MS,38949,34.1992,-89.382,297,"Administrator, local government",1961-12-14,f109f02b6ee64844b9bfb4b66992afaa,1336552205,34.765265,-88.517668,0,25
3995,189498,189498,2019-04-08 02:20:08,3536818734263520,fraud_Miller-Hauck,grocery_pos,307.56,Gerald,Frank,M,95793 Andrea Ville Suite 533,Des Moines,IA,50314,41.603,-93.633,222785,Interior and spatial designer,1981-08-10,5410492dce90a14b688187b41b098270,1333851608,42.255891,-93.863047,1,12
3996,738873,738873,2019-11-11 16:45:36,4254074738931278,fraud_Schaefer Ltd,kids_pets,9.54,Gary,Hall,M,69085 Short Shores,Allentown,NY,14707,42.0737,-78.0594,239,Radio producer,1956-05-02,f8a4421f65983edbd5b92f92062f50b2,1352652336,42.171886,-77.114106,0,34
3997,134174,134174,2019-03-15 02:47:36,4659625317833446364,"fraud_Schumm, Bauch and Ondricka",grocery_pos,301.73,Richard,Moore,M,56261 Keith Plaza,Clinton,IN,47842,39.6591,-87.4208,10085,Hospital doctor,1964-11-18,063dcadb58c3f579a8edd4c839142ac2,1331779656,38.922723,-87.17549,1,15
3998,193531,193531,2019-04-09 20:14:29,30197398657930,fraud_Sawayn PLC,shopping_pos,2.88,April,Johnson,F,9727 Deleon Mountain,Creedmoor,NC,27522,36.1124,-78.6476,12335,Chief Strategy Officer,1987-09-19,3e2f06d58ede010f406f6e03f030eeb2,1334002469,36.351734,-78.209663,0,27
3999,903977,903977,2019-12-27 23:48:07,180068353086472,fraud_Lynch-Wisozk,home,296.61,Melissa,Flores,F,7529 Carter Well Suite 262,Huntington Beach,CA,92648,33.6773,-118.0051,190249,"Therapist, horticultural",1976-09-17,cf2de31b6708966d8cd0f32a46d4674c,1356652087,34.265984,-117.4831,1,4
4000,26418,26418,2019-01-15 23:19:57,3511058278399773,fraud_Goodwin-Nitzsche,grocery_pos,335.96,Briana,Santos,F,702 Tabitha Drive,New Goshen,IN,47863,39.5803,-87.4616,205,"Engineer, mining",1960-01-06,e9fd7b7a0f991e5a3c23279cb4c6fcb4,1326669597,39.501464,-88.092152,1,15
4001,911806,911806,2019-12-29 11:02:14,676292294938,fraud_Klocko LLC,misc_net,30.35,Lisa,Fitzpatrick,F,58761 Brewer Rapids,Skytop,PA,18357,41.2336,-75.2389,104,Financial trader,1927-08-25,7eb3f6815a3b971aa43977ae872a9fed,1356778934,41.785671,-75.767337,0,38
4002,490426,490426,2019-08-02 16:48:50,6011724471098086,"fraud_Lubowitz, Terry and Stracke",personal_care,34.27,Ann,Lawson,F,144 Evans Islands Apt. 683,Burbank,WA,99323,46.1966,-118.9017,3684,Musician,1981-11-29,ebdf6c488141717725e99c3087895f2d,1343926130,46.830028,-118.119189,0,47
4003,579268,579268,2019-09-02 11:23:37,6011626928491360,fraud_Haag-Blanda,food_dining,56.05,Heather,Roberts,F,62934 Maria Cliffs Suite 350,Bethel Springs,TN,38315,35.2289,-88.644,3876,Senior tax professional/tax inspector,1960-11-19,2d5be45ee39dab3c554d48bd0c6ca01b,1346585017,34.697114,-87.960654,0,42
4004,259075,259075,2019-05-09 05:12:33,30560609640617,fraud_Torphy-Goyette,shopping_pos,6.17,Michael,Olson,M,558 Michael Estates,Luray,MO,63453,40.4931,-91.8912,519,Town planner,1966-02-13,21c35b85bc0d0ce8a83f2528f58313c6,1336540353,39.972661,-92.248543,0,24
4005,150128,150128,2019-03-22 06:41:45,30026790933302,"fraud_Reichert, Rowe and Mraz",shopping_net,95.58,John,Peters,M,555 Michael Burgs,Mayersville,MS,39113,32.9013,-91.0286,595,Technical brewer,1979-09-03,7277370dc8897d86d618b1e21a1f7129,1332398505,33.166,-91.584109,0,25
4006,713163,713163,2019-10-31 22:06:41,4488941175228467,fraud_Skiles LLC,home,281.59,Jacqueline,Washington,F,138 Stephen Ridges Apt. 978,Umatilla,FL,32784,28.9254,-81.6801,11432,Private music teacher,1986-03-31,0829d4961e3107ab3e5cf0711b6606df,1351721201,29.311593,-81.903468,1,9
4007,873410,873410,2019-12-21 02:50:52,340951438290556,fraud_Rau and Sons,grocery_pos,200.81,Maria,Garcia,F,865 Thomas Village,Orangeburg,NY,10962,41.0442,-73.9609,5950,Records manager,1971-07-02,9873f20d1c9644fe105ffa643c05a95b,1356058252,41.315496,-73.748982,0,34
4008,427511,427511,2019-07-10 23:41:59,180069253480336,"fraud_Douglas, DuBuque and McKenzie",travel,8.94,William,Hunter,M,5036 Victoria Ports Suite 249,Emporium,PA,15834,41.5177,-78.2536,4533,Public affairs consultant,1969-11-01,06f27c9a0734e1e375061358f432bf63,1341963719,40.724204,-78.188231,1,38
4009,810265,810265,2019-12-07 02:00:07,584673555952,fraud_Miller-Hauck,grocery_pos,355.1,Jessica,Jordan,F,071 Wise Trace,Coleharbor,ND,58531,47.5196,-101.2332,307,Make,1930-08-13,e42e99ab480abdda992ac00e879600bf,1354845607,47.126575,-100.698155,1,28
4010,574284,574284,2019-09-01 02:31:47,30373802285317,fraud_Auer-Mosciski,grocery_pos,300.56,Nicholas,Osborne,M,7538 Carrie Meadow Suite 574,Claremont,CA,91711,34.1092,-117.7183,35705,Wellsite geologist,1956-05-15,78d1fa7af8773fbcb6c1c3809ff58b55,1346466707,34.584153,-117.771594,1,4
4011,95907,95907,2019-02-26 00:58:16,4593569795412,fraud_Ortiz Group,grocery_net,10.54,Chelsea,Silva,F,5205 Annette Islands Apt. 043,Hubbell,NE,68375,40.0456,-97.4735,121,Set designer,1996-04-04,97568cfe296b1f11bfe4d34d80d0bf88,1330217896,40.078922,-98.097347,1,29
4012,921571,921571,2019-12-30 22:43:20,676292294938,fraud_Jast Ltd,shopping_net,917.79,Lisa,Fitzpatrick,F,58761 Brewer Rapids,Skytop,PA,18357,41.2336,-75.2389,104,Financial trader,1927-08-25,7523ec03c6cf91168fc5bc5ad87eee0a,1356907400,40.239365,-74.280578,1,38
4013,799140,799140,2019-12-03 23:32:31,3573030041201292,"fraud_Medhurst, Cartwright and Ebert",personal_care,41.03,Joanne,Williams,F,3638 Marsh Union,Altonah,UT,84002,40.3207,-110.436,302,"Sales professional, IT",1990-01-17,cf396983e3d0278e51bd96cfbb6b121f,1354577551,40.064564,-110.447469,0,44
4014,983457,983457,2020-02-03 20:55:36,2712209726293386,fraud_Stiedemann Ltd,food_dining,104.41,Jenna,Brooks,F,50872 Alex Plain Suite 088,Baton Rouge,LA,70808,30.4066,-91.1468,378909,"Designer, furniture",1977-02-22,4e94134ec1a0c6e0c2483f9a0b06e569,1359924936,30.086699,-90.169816,0,18
